,SO,dumb,SB,CS
1129,3,1.0,3,0
1130,9,1.0,0,1
1131,2,1.0,2,0
1132,4,1.0,0,0
1133,6,1.0,0,0
1134,6,1.0,0,0
1135,4,1.0,1,1
1136,5,1.0,0,1
1137,5,1.0,0,0
1138,10,1.0,1,1
1139,3,1.0,0,0
1140,4,1.0,1,0
1141,5,1.0,0,0
1142,3,1.0,0,0
1143,6,1.0,4,0
1144,6,1.0,0,0
1145,7,1.0,1,2
1146,3,1.0,1,0
1147,7,1.0,0,0
1148,8,1.0,0,0
1149,7,1.0,2,0
1150,6,1.0,0,0
1151,5,1.0,0,0
1152,9,1.0,4,2
1153,2,1.0,0,0
1154,3,1.0,1,0
1155,6,1.0,2,0
1156,3,1.0,0,1
1157,2,1.0,0,0
1158,5,1.0,0,1
1159,5,1.0,2,0
1160,5,1.0,0,0
1161,6,1.0,2,0
1162,5,1.0,0,0
1163,8,1.0,3,0
1164,4,1.0,1,1
1165,9,1.0,0,1
1166,10,1.0,0,1
1167,8,1.0,1,0
1168,4,1.0,0,0
1169,7,1.0,0,0
1170,5,1.0,2,0
1171,4,1.0,1,0
1172,3,1.0,0,0
1173,1,1.0,0,0
1174,8,1.0,1,0
1175,2,1.0,0,0
1176,3,1.0,0,0
1177,5,1.0,0,0
1178,5,1.0,0,1
1179,3,1.0,1,0
1180,4,1.0,0,0
1181,2,1.0,0,0
1182,3,1.0,1,0
1183,3,1.0,0,1
1184,4,1.0,0,0
1185,3,1.0,0,0
1186,6,1.0,3,0
1187,4,1.0,1,1
1188,9,1.0,0,0
1189,5,1.0,2,0
1190,10,1.0,3,1
1191,2,1.0,0,0
1192,7,1.0,0,1
1193,6,1.0,0,0
1194,7,1.0,0,1
1195,7,1.0,0,1
1196,6,1.0,0,1
1197,11,1.0,1,0
1198,4,1.0,0,0
1199,2,1.0,0,0
1200,2,1.0,0,0
1201,2,1.0,0,0
1202,7,1.0,0,1
1203,7,1.0,0,0
1204,3,1.0,0,0
1205,3,1.0,0,0
1206,3,1.0,0,0
1207,5,1.0,3,0
1208,2,1.0,0,0
1209,4,1.0,2,0
1210,3,1.0,0,0
1211,4,1.0,1,0
1212,3,1.0,1,0
1213,0,1.0,0,0
1214,10,1.0,3,1
1215,5,1.0,0,0
1216,9,1.0,3,1
1217,12,1.0,2,0
1218,1,1.0,4,1
1219,8,1.0,0,0
1220,8,1.0,0,1
1221,7,1.0,0,0
1222,14,1.0,1,0
1223,4,1.0,0,0
1224,7,1.0,0,0
1225,5,1.0,0,1
1226,5,1.0,1,1
1227,5,1.0,2,0
1228,5,1.0,0,0
1229,4,1.0,0,0
1230,9,1.0,1,0
1231,9,1.0,1,0
1232,4,1.0,1,0
1233,3,1.0,0,1
1234,4,1.0,1,0
1235,5,1.0,0,1
1236,8,1.0,1,0
1237,10,1.0,0,0
1238,4,1.0,0,0
1239,6,1.0,0,0
1240,8,1.0,0,0
1241,2,1.0,0,0
1242,5,1.0,1,0
1243,4,1.0,0,0
1244,4,1.0,2,2
1245,4,1.0,1,0
1246,5,1.0,0,0
1247,5,1.0,3,0
1248,6,1.0,3,1
1249,2,1.0,1,0
1250,4,1.0,1,0
1251,5,1.0,1,1
1252,3,1.0,1,0
1253,8,1.0,0,1
1254,7,1.0,6,0
1255,9,1.0,1,0
1256,6,1.0,3,1
1257,11,1.0,0,0
1258,4,1.0,1,1
1259,5,1.0,1,1
1260,9,1.0,3,0
1261,10,1.0,2,1
1262,8,1.0,5,0
1263,8,1.0,0,0
1264,3,1.0,0,1
1265,7,1.0,0,0
1266,6,1.0,0,0
1267,2,1.0,0,1
1268,6,1.0,0,0
1269,3,1.0,0,0
1270,1,1.0,0,0
1271,1,1.0,0,0
1272,11,1.0,1,0
1273,8,1.0,2,1
1274,2,1.0,0,0
1275,9,1.0,2,0
1276,2,1.0,0,0
1277,5,1.0,0,0
1278,4,1.0,0,0
1279,5,1.0,0,0
1280,3,1.0,0,0
1281,5,1.0,0,1
1282,7,1.0,2,0
1283,4,1.0,2,0
1284,4,1.0,1,0
1285,5,1.0,0,0
1286,6,1.0,3,0
1287,7,1.0,1,0
1288,13,1.0,3,1
1289,8,1.0,1,0
1290,6,1.0,2,0
1291,3,1.0,0,0
1292,7,1.0,1,1
1293,6,1.0,1,0
1294,4,1.0,0,0
1295,7,1.0,2,0
1296,8,1.0,1,0
1297,2,1.0,0,0
1298,3,1.0,2,0
1299,1,1.0,2,0
1300,5,1.0,0,0
1301,10,1.0,0,0
1302,6,1.0,1,1
1303,6,1.0,5,0
1304,4,1.0,1,0
1305,6,1.0,0,0
1306,4,1.0,0,1
1307,3,1.0,0,0
1308,9,1.0,3,1
1309,7,1.0,0,0
1310,2,1.0,0,0
1311,5,1.0,2,3
1312,3,1.0,0,0
1313,9,1.0,1,0
1314,5,1.0,1,1
1315,6,1.0,0,0
1316,0,1.0,0,0
1317,6,1.0,0,0
1318,2,1.0,0,1
1319,4,1.0,0,0
1320,4,1.0,0,0
1321,4,1.0,0,0
1322,10,1.0,1,2
1323,4,1.0,1,0
1324,4,1.0,0,0
1325,6,1.0,0,1
1326,2,1.0,2,0
1327,4,1.0,0,1
1328,11,1.0,0,0
1329,6,1.0,0,0
1330,8,1.0,1,1
1331,6,1.0,0,0
1332,11,1.0,0,1
1333,6,1.0,0,1
1334,12,1.0,1,1
1335,5,1.0,2,1
1336,6,1.0,1,0
1337,4,1.0,0,0
1338,4,1.0,1,1
1339,5,1.0,1,0
1340,1,1.0,0,0
1341,6,1.0,0,0
1342,3,1.0,2,0
1343,4,1.0,0,0
1344,7,1.0,1,1
1345,4,1.0,2,0
1346,4,1.0,1,0
1347,3,1.0,0,0
1348,6,1.0,0,0
1349,2,1.0,1,2
1350,6,1.0,2,0
1351,6,1.0,0,0
1352,6,1.0,1,0
1353,1,1.0,1,0
1354,9,1.0,2,1
1355,3,1.0,0,1
1356,10,1.0,1,1
1357,6,1.0,1,0
1358,5,1.0,1,1
1359,4,1.0,0,0
1360,3,1.0,0,0
1361,9,1.0,0,0
1362,6,1.0,0,1
1363,9,1.0,2,0
1364,10,1.0,1,1
1365,4,1.0,2,0
1366,1,1.0,0,0
1367,4,1.0,0,1
1368,8,1.0,0,0
1369,5,1.0,0,0
1370,8,1.0,5,1
1371,3,1.0,2,1
1372,3,1.0,1,1
1373,4,1.0,0,0
1374,1,1.0,0,1
1375,2,1.0,2,1
1376,2,1.0,0,0
1377,5,1.0,0,0
1378,5,1.0,0,0
1379,3,1.0,0,1
1380,13,1.0,0,1
1381,8,1.0,0,1
1382,3,1.0,0,0
1383,1,1.0,0,0
1384,10,1.0,1,0
1385,9,1.0,3,0
1386,5,1.0,0,1
1387,5,1.0,1,1
1388,6,1.0,1,1
1389,10,1.0,0,1
1390,10,1.0,1,0
1391,3,1.0,2,2
1392,5,1.0,0,0
1393,6,1.0,0,0
1394,6,1.0,1,0
1395,1,1.0,2,0
1396,4,1.0,0,0
1397,6,1.0,2,0
1398,9,1.0,0,2
1399,5,1.0,0,0
1400,2,1.0,0,0
1401,2,1.0,0,1
1402,8,1.0,1,1
1403,8,1.0,0,0
1404,3,1.0,0,1
1405,3,1.0,0,0
1406,7,1.0,1,0
1407,5,1.0,1,0
1408,7,1.0,0,0
1409,6,1.0,2,0
1410,5,1.0,1,1
1411,4,1.0,0,0
1412,5,1.0,0,1
1413,5,1.0,0,0
1414,6,1.0,0,0
1415,1,1.0,1,1
1416,2,1.0,0,0
1417,2,1.0,0,3
1418,5,1.0,2,1
1419,6,1.0,1,0
1420,6,1.0,1,2
1421,2,1.0,0,1
1422,9,1.0,2,1
1423,3,1.0,1,0
1424,4,1.0,2,0
1425,3,1.0,0,0
1426,9,1.0,0,0
1427,5,1.0,0,0
1428,2,1.0,2,0
1429,5,1.0,0,0
1430,12,1.0,0,0
1431,2,1.0,0,1
1432,3,1.0,0,0
1433,5,1.0,1,1
1434,6,1.0,0,0
1435,1,1.0,0,1
1436,2,1.0,0,0
1437,6,1.0,0,1
1438,5,1.0,0,1
1439,6,1.0,2,0
1440,3,1.0,0,0
1441,2,1.0,0,1
1442,2,1.0,2,0
1443,3,1.0,0,0
1444,7,1.0,0,0
1445,5,1.0,1,1
1446,7,1.0,0,0
1447,2,1.0,0,0
1448,7,1.0,1,0
1449,5,1.0,0,0
1450,9,1.0,3,0
1451,7,1.0,0,0
1452,9,1.0,0,0
1453,3,1.0,1,0
1454,7,1.0,3,0
1455,5,1.0,0,0
1456,7,1.0,0,0
1457,6,1.0,1,0
1458,2,1.0,0,0
1459,3,1.0,0,0
1460,7,1.0,1,1
1461,5,1.0,1,0
1462,4,1.0,0,0
1463,3,1.0,3,0
1464,5,1.0,2,2
1465,3,1.0,0,0
1466,4,1.0,0,1
1467,5,1.0,0,0
1468,1,1.0,1,1
1469,2,1.0,0,0
1470,5,1.0,0,0
1471,9,1.0,0,0
1472,6,1.0,0,0
1473,4,1.0,0,0
1474,7,1.0,2,0
1475,8,1.0,0,0
1476,5,1.0,0,2
1477,3,1.0,0,0
1478,5,1.0,1,1
1479,4,1.0,0,0
1480,7,1.0,0,2
1481,3,1.0,0,1
1482,5,1.0,1,1
1483,3,1.0,0,0
1484,10,1.0,1,0
1485,7,1.0,0,1
1486,6,1.0,3,0
1487,11,1.0,2,1
1488,3,1.0,0,0
1489,4,1.0,2,1
1490,2,1.0,2,0
1491,5,1.0,1,0
1492,4,1.0,3,1
1493,5,1.0,0,2
1494,5,1.0,0,0
1495,4,1.0,0,1
1496,5,1.0,1,0
1497,5,1.0,0,0
1498,6,1.0,1,1
1499,4,1.0,3,1
1500,11,1.0,0,0
1501,5,1.0,1,0
1502,4,1.0,1,0
1503,5,1.0,0,0
1504,9,1.0,1,1
1505,7,1.0,1,0
1506,1,1.0,0,0
1507,3,1.0,0,0
1508,7,1.0,0,0
1509,8,1.0,1,0
1510,8,1.0,2,1
1511,7,1.0,0,2
1512,7,1.0,1,0
1513,2,1.0,2,1
1514,5,1.0,1,0
1515,8,1.0,0,0
1516,14,1.0,0,0
1517,3,1.0,0,1
1518,4,1.0,0,1
1519,7,1.0,0,0
1520,4,1.0,1,0
1521,3,1.0,0,1
1522,5,1.0,0,0
1523,5,1.0,0,0
1524,3,1.0,0,0
1525,3,1.0,2,1
1526,5,1.0,0,0
1527,4,1.0,1,0
1528,3,1.0,0,0
1529,9,1.0,1,0
1530,4,1.0,0,0
1531,6,1.0,1,0
1532,6,1.0,0,0
1533,8,1.0,1,0
1534,5,1.0,0,1
1535,4,1.0,0,0
1536,7,1.0,1,0
1537,9,1.0,1,0
1538,6,1.0,1,3
1539,8,1.0,3,2
1540,7,1.0,1,1
1541,10,1.0,1,1
1542,3,1.0,0,1
1543,6,1.0,0,0
1544,4,1.0,0,0
1545,4,1.0,0,0
1546,8,1.0,1,1
1547,4,1.0,1,1
1548,8,1.0,2,1
1549,9,1.0,0,1
1550,5,1.0,0,0
1551,2,1.0,1,0
1552,7,1.0,0,0
1553,3,1.0,0,1
1554,7,1.0,0,0
1555,5,1.0,1,0
1556,7,1.0,0,0
1557,9,1.0,0,0
1558,8,1.0,1,0
1559,4,1.0,1,1
1560,1,1.0,0,0
1561,8,1.0,1,0
1562,4,1.0,0,0
1563,5,1.0,0,0
1564,3,1.0,1,0
1565,9,1.0,0,0
1566,6,1.0,0,0
1567,3,1.0,1,0
1568,9,1.0,0,0
1569,3,1.0,1,1
1570,2,1.0,0,1
1571,3,1.0,0,0
1572,6,1.0,0,2
1573,6,1.0,0,1
1574,2,1.0,1,0
1575,6,1.0,1,0
1576,5,1.0,0,1
1577,3,1.0,0,0
1578,6,1.0,1,0
1579,7,1.0,0,1
1580,7,1.0,0,0
1581,5,1.0,1,2
1582,5,1.0,0,1
1583,2,1.0,0,0
1584,7,1.0,0,1
1585,5,1.0,0,0
1586,5,1.0,0,0
1587,5,1.0,1,0
1588,1,1.0,0,0
1589,6,1.0,2,0
1590,4,1.0,1,0
1591,3,1.0,1,0
1592,5,1.0,0,0
1593,4,1.0,0,1
1594,0,1.0,0,0
1595,3,1.0,1,1
1596,5,1.0,3,1
1597,6,1.0,0,0
1598,14,1.0,0,0
1599,2,1.0,0,1
1600,7,1.0,0,0
1601,6,1.0,3,0
1602,4,1.0,0,0
1603,6,1.0,0,0
1604,4,1.0,1,0
1605,4,1.0,1,0
1606,4,1.0,0,0
1607,9,1.0,0,0
1608,5,1.0,0,0
1609,6,1.0,0,0
1610,6,1.0,0,1
1611,3,1.0,0,0
1612,7,1.0,1,0
1613,4,1.0,0,1
1614,5,1.0,0,0
1615,4,1.0,0,0
1616,2,1.0,0,1
1617,3,1.0,0,0
1618,8,1.0,0,0
1619,1,1.0,0,0
1620,7,1.0,1,0
1621,3,1.0,1,0
1622,6,1.0,1,0
1623,8,1.0,2,0
1624,3,1.0,0,0
1625,3,1.0,1,0
1626,9,1.0,0,0
1627,4,1.0,2,0
1628,7,1.0,2,0
1629,6,1.0,1,1
1630,4,1.0,1,1
1631,5,1.0,0,0
1632,5,1.0,2,1
1633,4,1.0,1,0
1634,1,1.0,0,0
1635,2,1.0,1,1
1636,5,1.0,1,0
1637,4,1.0,0,0
1638,7,1.0,0,0
1639,4,1.0,3,1
1640,6,1.0,2,0
1641,8,1.0,2,0
1642,5,1.0,1,0
1643,11,1.0,1,0
1644,6,1.0,2,1
1645,2,1.0,1,0
1646,6,1.0,0,0
1647,7,1.0,0,0
1648,10,1.0,2,0
1649,3,1.0,2,1
1650,6,1.0,1,0
1651,6,1.0,1,1
1652,9,1.0,0,0
1653,10,1.0,1,0
1654,7,1.0,0,0
1655,2,1.0,1,0
1656,11,1.0,1,0
1657,9,1.0,0,0
1658,9,1.0,4,0
1659,8,1.0,0,1
1660,3,1.0,1,1
1661,6,1.0,0,0
1662,9,1.0,2,1
1663,7,1.0,3,1
1664,3,1.0,1,1
1665,3,1.0,3,0
1666,4,1.0,0,0
1667,7,1.0,0,0
1668,7,1.0,0,0
1669,6,1.0,0,1
1670,0,1.0,0,1
1671,2,1.0,2,0
1672,5,1.0,1,0
1673,6,1.0,1,0
1674,8,1.0,0,0
1675,4,1.0,0,0
1676,1,1.0,2,0
1677,4,1.0,1,0
1678,4,1.0,1,0
1679,5,1.0,0,0
1680,3,1.0,0,2
1681,4,1.0,0,0
1682,1,1.0,1,1
1683,3,1.0,3,0
1684,1,1.0,0,1
1685,9,1.0,3,1
1686,4,1.0,0,1
1687,3,1.0,0,0
1688,2,1.0,0,1
1689,4,1.0,1,0
1690,5,1.0,0,1
1691,6,1.0,2,0
1692,3,1.0,0,3
1693,4,1.0,0,0
1694,3,1.0,1,0
1695,3,1.0,1,0
1696,3,1.0,0,1
1697,5,1.0,0,0
1698,5,1.0,1,0
1699,10,1.0,0,0
1700,9,1.0,1,0
1701,3,1.0,0,0
1702,0,1.0,0,1
1703,7,1.0,2,0
1704,7,1.0,1,0
1705,6,1.0,0,1
1706,7,1.0,1,0
1707,3,1.0,1,0
1708,7,1.0,0,0
1709,4,1.0,1,0
1710,8,1.0,2,1
1711,7,1.0,2,0
1712,7,1.0,0,0
1713,9,1.0,2,0
1714,11,1.0,0,1
1715,4,1.0,0,0
1716,5,1.0,2,0
1717,7,1.0,0,1
1718,3,1.0,0,1
1719,4,1.0,1,0
1720,7,1.0,2,0
1721,5,1.0,0,0
1722,6,1.0,1,0
1723,3,1.0,3,1
1724,10,1.0,1,0
1725,2,1.0,1,1
1726,4,1.0,0,0
1727,5,1.0,0,0
1728,5,1.0,3,1
1729,0,1.0,0,1
1730,1,1.0,0,1
1731,9,1.0,0,0
1732,5,1.0,0,0
1733,1,1.0,0,0
1734,9,1.0,0,0
1735,2,1.0,0,0
1736,5,1.0,1,1
1737,3,1.0,2,0
1738,6,1.0,1,1
1739,3,1.0,2,1
1740,5,1.0,1,0
1741,4,1.0,1,0
1742,8,1.0,0,1
1743,3,1.0,2,0
1744,1,1.0,0,0
1745,4,1.0,0,0
1746,9,1.0,1,0
1747,7,1.0,1,1
1748,8,1.0,0,0
1749,3,1.0,1,0
1750,6,1.0,1,0
1751,5,1.0,0,1
1752,4,1.0,1,1
1753,3,1.0,0,0
1754,3,1.0,1,2
1755,7,1.0,2,0
1756,8,1.0,0,0
1757,2,1.0,1,0
1758,4,1.0,0,0
1759,6,1.0,0,0
1760,9,1.0,1,1
1761,1,1.0,1,0
1762,3,1.0,1,1
1763,6,1.0,0,0
1764,5,1.0,0,0
1765,7,1.0,0,0
1766,11,1.0,1,0
1767,8,1.0,0,1
1768,8,1.0,0,0
1769,4,1.0,0,0
1770,4,1.0,0,0
1771,8,1.0,2,1
1772,3,1.0,1,0
1773,11,1.0,0,1
1774,5,1.0,2,1
1775,4,1.0,0,0
1776,2,1.0,1,2
1777,2,1.0,2,0
1778,5,1.0,0,0
1779,3,1.0,2,0
1780,3,1.0,1,1
1781,8,1.0,1,0
1782,5,1.0,0,1
1783,4,1.0,2,0
1784,6,1.0,0,0
1785,5,1.0,0,0
1786,1,1.0,1,0
1787,12,1.0,0,0
1788,9,1.0,4,0
1789,5,1.0,3,0
1790,3,1.0,0,0
1791,1,1.0,0,0
1792,4,1.0,2,0
1793,8,1.0,1,0
1794,3,1.0,1,0
1795,8,1.0,1,0
1796,9,1.0,2,0
1797,5,1.0,0,1
1798,9,1.0,2,1
1799,9,1.0,1,0
1800,5,1.0,1,1
1801,4,1.0,1,0
1802,4,1.0,0,0
1803,6,1.0,0,1
1804,2,1.0,2,0
1805,4,1.0,0,0
1806,5,1.0,0,0
1807,6,1.0,0,0
1808,3,1.0,1,1
1809,5,1.0,0,0
1810,3,1.0,1,0
1811,10,1.0,2,1
1812,14,1.0,0,1
1813,6,1.0,2,3
1814,9,1.0,1,1
1815,7,1.0,1,2
1816,4,1.0,0,2
1817,7,1.0,2,1
1818,2,1.0,0,0
1819,4,1.0,0,0
1820,7,1.0,0,1
1821,0,1.0,1,1
1822,7,1.0,0,0
1823,12,1.0,0,1
1824,5,1.0,1,0
1825,1,1.0,1,1
1826,5,1.0,0,0
1827,1,1.0,0,0
1828,6,1.0,2,1
1829,4,1.0,0,0
1830,2,1.0,0,1
1831,2,1.0,0,0
1832,6,1.0,0,0
1833,3,1.0,0,1
1834,4,1.0,1,0
1835,8,1.0,1,1
1836,3,1.0,1,2
1837,7,1.0,0,1
1838,3,1.0,0,0
1839,3,1.0,0,0
1840,4,1.0,1,1
1841,9,1.0,0,0
1842,4,1.0,0,1
1843,5,1.0,1,0
1844,11,1.0,3,0
1845,8,1.0,0,0
1846,4,1.0,0,1
1847,5,1.0,1,1
1848,9,1.0,1,0
1849,6,1.0,3,1
1850,6,1.0,1,0
1851,6,1.0,0,0
1852,2,1.0,1,1
1853,9,1.0,0,0
1854,6,1.0,1,0
1855,6,1.0,0,0
1856,1,1.0,0,1
1857,3,1.0,1,1
1858,4,1.0,2,0
1859,3,1.0,0,0
1860,9,1.0,0,0
1861,4,1.0,0,0
1862,6,1.0,3,2
1863,9,1.0,1,0
1864,9,1.0,1,0
1865,12,1.0,0,1
1866,6,1.0,0,0
1867,6,1.0,1,0
1868,4,1.0,1,0
1869,7,1.0,0,0
1870,6,1.0,0,0
1871,6,1.0,1,0
1872,7,1.0,0,1
1873,3,1.0,0,0
1874,7,1.0,2,0
1875,6,1.0,0,1
1876,7,1.0,1,0
1877,5,1.0,2,0
1878,1,1.0,0,0
1879,4,1.0,2,1
1880,5,1.0,0,0
1881,3,1.0,0,0
1882,4,1.0,0,1
1883,2,1.0,0,1
1884,2,1.0,0,2
1885,3,1.0,1,0
1886,3,1.0,2,0
1887,3,1.0,0,0
1888,5,1.0,1,1
1889,4,1.0,0,0
1890,3,1.0,1,1
1891,0,1.0,1,1
1892,10,1.0,0,0
1893,10,1.0,1,0
1894,3,1.0,0,0
1895,5,1.0,0,1
1896,5,1.0,1,2
1897,10,1.0,1,0
1898,12,1.0,1,0
1899,5,1.0,2,1
1900,3,1.0,0,0
1901,8,1.0,6,0
1902,7,1.0,0,0
1903,7,1.0,6,0
1904,3,1.0,2,0
1905,2,1.0,0,0
1906,8,1.0,1,0
1907,6,1.0,0,0
1908,2,1.0,1,0
1909,9,1.0,0,1
1910,1,1.0,2,0
1911,5,1.0,0,1
1912,6,1.0,0,0
1913,5,1.0,0,0
1914,5,1.0,1,0
1915,3,1.0,0,0
1916,5,1.0,1,1
1917,1,1.0,0,1
1918,4,1.0,0,0
1919,8,1.0,0,2
1920,3,1.0,2,2
1921,5,1.0,0,0
1922,5,1.0,1,3
1923,7,1.0,3,0
1924,4,1.0,1,0
1925,4,1.0,0,1
1926,7,1.0,1,1
1927,8,1.0,0,0
1928,6,1.0,0,0
1929,4,1.0,0,0
1930,4,1.0,0,1
1931,2,1.0,0,0
1932,4,1.0,0,0
1933,8,1.0,1,0
1934,2,1.0,0,0
1935,4,1.0,0,0
1936,5,1.0,0,0
1937,6,1.0,1,0
1938,3,1.0,0,0
1939,5,1.0,0,0
1940,3,1.0,1,1
1941,3,1.0,0,0
1942,5,1.0,1,1
1943,5,1.0,0,1
1944,8,1.0,0,1
1945,6,1.0,0,0
1946,8,1.0,3,0
1947,8,1.0,4,0
1948,4,1.0,1,0
1949,9,1.0,1,0
1950,10,1.0,0,0
1951,8,1.0,1,1
1952,4,1.0,0,0
1953,5,1.0,0,0
1954,7,1.0,0,0
1955,6,1.0,2,0
1956,7,1.0,0,0
1957,7,1.0,0,0
1958,9,1.0,0,0
1959,7,1.0,2,1
1960,1,1.0,0,1
1961,8,1.0,0,1
1962,11,1.0,0,0
1963,4,1.0,1,0
1964,6,1.0,0,1
1965,4,1.0,2,1
1966,9,1.0,1,2
1967,6,1.0,0,0
1968,6,1.0,0,1
1969,3,1.0,1,0
1970,7,1.0,2,0
1971,4,1.0,0,0
1972,6,1.0,2,2
1973,6,1.0,1,0
1974,7,1.0,2,0
1975,7,1.0,1,1
1976,4,1.0,0,1
1977,1,1.0,0,2
1978,2,1.0,0,1
1979,7,1.0,2,3
1980,3,1.0,0,1
1981,8,1.0,0,1
1982,9,1.0,0,0
1983,6,1.0,2,0
1984,2,1.0,0,0
1985,5,1.0,0,0
1986,4,1.0,0,0
1987,3,1.0,0,0
1988,0,1.0,0,0
1989,3,1.0,0,1
1990,5,1.0,0,2
1991,7,1.0,0,0
1992,4,1.0,3,0
1993,6,1.0,0,0
1994,6,1.0,2,0
1995,2,1.0,1,0
1996,5,1.0,0,1
1997,5,1.0,0,0
1998,7,1.0,0,0
1999,2,1.0,0,0
2000,3,1.0,0,1
2001,5,1.0,2,1
2002,4,1.0,0,0
2003,3,1.0,0,0
2004,4,1.0,1,0
2005,7,1.0,3,0
2006,4,1.0,0,0
2007,3,1.0,1,1
2008,8,1.0,6,0
2009,4,1.0,0,0
2010,6,1.0,0,0
2011,3,1.0,0,0
2012,5,1.0,0,0
2013,3,1.0,0,0
2014,6,1.0,0,0
2015,2,1.0,2,0
2016,9,1.0,1,0
2017,3,1.0,0,1
2018,3,1.0,2,0
2019,2,1.0,0,0
2020,7,1.0,0,0
2021,1,1.0,1,1
2022,2,1.0,0,1
2023,4,1.0,0,1
2024,4,1.0,0,0
2025,5,1.0,0,1
2026,8,1.0,0,1
2027,8,1.0,2,1
2028,4,1.0,0,0
2029,6,1.0,0,0
2030,13,1.0,2,0
2031,2,1.0,0,2
2032,7,1.0,0,0
2033,5,1.0,3,1
2034,8,1.0,0,1
2035,4,1.0,0,0
2036,8,1.0,1,1
2037,4,1.0,1,0
2038,9,1.0,2,0
2039,4,1.0,0,0
2040,9,1.0,0,0
2041,4,1.0,1,0
2042,7,1.0,0,0
2043,4,1.0,0,0
2044,7,1.0,0,0
2045,5,1.0,0,0
2046,4,1.0,0,0
2047,5,1.0,0,0
2048,8,1.0,0,0
2049,5,1.0,0,1
2050,7,1.0,1,1
2051,1,1.0,1,1
2052,5,1.0,0,0
2053,2,1.0,0,0
2054,7,1.0,0,2
2055,9,1.0,0,0
2056,5,1.0,1,0
2057,6,1.0,1,1
2058,6,1.0,0,0
2059,9,1.0,1,0
2060,2,1.0,0,1
2061,2,1.0,0,0
2062,4,1.0,2,1
2063,5,1.0,1,1
2064,3,1.0,0,0
2065,3,1.0,0,0
2066,8,1.0,1,1
2067,3,1.0,0,0
2068,4,1.0,0,0
2069,0,1.0,0,0
2070,4,1.0,1,1
2071,4,1.0,0,0
2072,3,1.0,1,0
2073,6,1.0,0,0
2074,10,1.0,2,1
2075,2,1.0,3,0
2076,5,1.0,0,0
2077,6,1.0,0,0
2078,11,1.0,0,0
2079,8,1.0,0,0
2080,2,1.0,1,0
2081,4,1.0,1,0
2082,7,1.0,0,0
2083,6,1.0,0,1
2084,9,1.0,0,0
2085,3,1.0,0,0
2086,1,1.0,3,0
2087,7,1.0,1,0
2088,7,1.0,1,1
2089,3,1.0,2,0
2090,2,1.0,1,0
2091,5,1.0,0,0
2092,6,1.0,1,1
2093,5,1.0,0,0
2094,5,1.0,0,1
2095,4,1.0,3,0
2096,0,1.0,0,0
2097,6,1.0,0,0
2098,7,1.0,0,0
2099,7,1.0,0,0
2100,7,1.0,1,0
2101,4,1.0,0,1
2102,7,1.0,1,1
2103,5,1.0,1,1
2104,4,1.0,0,1
2105,8,1.0,1,0
2106,4,1.0,0,1
2107,10,1.0,2,0
2108,4,1.0,0,0
2109,8,1.0,1,0
2110,4,1.0,0,0
2111,9,1.0,1,1
2112,6,1.0,0,0
2113,8,1.0,1,0
2114,5,1.0,2,1
2115,4,1.0,0,0
2116,8,1.0,0,1
2117,3,1.0,0,0
2118,8,1.0,1,1
2119,6,1.0,0,0
2120,10,1.0,1,0
2121,3,1.0,0,1
2122,3,1.0,0,0
2123,6,1.0,0,0
2124,4,1.0,0,1
2125,5,1.0,0,0
2126,4,1.0,1,0
2127,7,1.0,0,1
2128,5,1.0,0,0
2129,9,1.0,0,0
2130,7,1.0,2,1
2131,10,1.0,3,0
2132,4,1.0,1,0
2133,3,1.0,1,0
2134,5,1.0,0,0
2135,3,1.0,2,0
2136,6,1.0,0,2
2137,7,1.0,0,1
2138,9,1.0,0,1
2139,6,1.0,0,1
2140,6,1.0,1,0
2141,9,1.0,0,0
2142,4,1.0,0,0
2143,6,1.0,0,0
2144,5,1.0,1,1
2145,5,1.0,1,0
2146,2,1.0,0,0
2147,5,1.0,0,0
2148,6,1.0,0,0
2149,6,1.0,1,0
2150,4,1.0,1,1
2151,3,1.0,1,1
2152,8,1.0,0,0
2153,2,1.0,0,0
2154,3,1.0,1,0
2155,6,1.0,0,0
2156,4,1.0,1,0
2157,8,1.0,0,0
2158,3,1.0,4,0
2159,6,1.0,1,0
2160,4,1.0,1,0
2161,6,1.0,2,1
2162,6,1.0,0,0
2163,2,1.0,0,1
2164,10,1.0,0,0
2165,8,1.0,1,0
2166,8,1.0,0,0
2167,8,1.0,0,0
2168,2,1.0,1,1
2169,6,1.0,0,1
2170,6,1.0,1,0
2171,5,1.0,3,1
2172,9,1.0,1,0
2173,8,1.0,0,0
2174,7,1.0,1,0
2175,4,1.0,0,1
2176,8,1.0,0,0
2177,1,1.0,0,0
2178,9,1.0,1,0
2179,3,1.0,0,0
2180,6,1.0,3,0
2181,0,1.0,0,0
2182,7,1.0,0,1
2183,9,1.0,2,0
2184,7,1.0,0,0
2185,2,1.0,0,0
2186,5,1.0,0,1
2187,8,1.0,1,0
2188,8,1.0,0,0
2189,6,1.0,0,0
2190,3,1.0,0,0
2191,6,1.0,1,0
2192,12,1.0,0,0
2193,3,1.0,0,0
2194,6,1.0,0,0
2195,9,1.0,2,0
2196,4,1.0,0,0
2197,7,1.0,0,0
2198,6,1.0,2,0
2199,6,1.0,0,0
2200,9,1.0,0,0
2201,3,1.0,0,0
2202,4,1.0,0,0
2203,7,1.0,2,0
